Date,Branch,Product_Type,Channel,Customer_Segment,New_Accounts,Closures,Transactions,Revenue,Avg_Balance,Customer_Complaints,Cost_per_Account,Total_Cost,NPA_%,Churn_Rate_%
2/2/2022,Tambaram,RD,Internet Banking,Corporate,2,0,23,1706.65,58783.71,0,970,1940,0,0
2/2/2022,Tambaram,Loan,Internet Banking,Retail,2,0,21,1871.02,413250.66,1,591,1182,3.63,0
2/2/2022,Guindy,Savings,Internet Banking,Corporate,6,3,32,2959.08,396333.26,0,839,5034,0,42.86
2/2/2022,Guindy,Current,Internet Banking,Retail,1,0,22,1085.83,408643.91,0,476,476,0,0
2/2/2022,Guindy,FD,Mobile App,SME,6,1,23,1881.6,456785.29,0,726,4356,0,14.29
2/2/2022,Guindy,RD,Mobile App,SME,5,2,32,2551.72,373873.5,0,378,1890,0,33.33
2/2/2022,Guindy,Loan,Branch Visit,SME,3,1,28,1839.41,107669.32,0,177,531,0.16,25
2/2/2022,Nungambakkam,Savings,Mobile App,SME,3,0,27,766.29,58191.44,0,756,2268,0,0
2/2/2022,Nungambakkam,Current,Branch Visit,SME,5,0,17,1145.07,45583.76,0,511,2555,0,0
2/2/2022,Nungambakkam,FD,Mobile App,SME,3,0,29,2310.85,449341.59,2,446,1338,0,0
2/2/2022,Nungambakkam,RD,Mobile App,SME,2,1,29,2061.08,282592.35,0,486,972,0,33.33
2/2/2022,Nungambakkam,Loan,Internet Banking,Corporate,3,1,15,711.79,418503.01,1,488,1464,3.97,25
2/3/2022,T Nagar,Savings,Branch Visit,SME,3,3,32,2879.7,151101.09,0,267,801,0,75
2/3/2022,T Nagar,Current,Internet Banking,SME,1,1,25,1484.92,141761.85,1,942,942,0,50
2/3/2022,T Nagar,FD,Mobile App,Corporate,1,0,33,1541.55,54217.34,0,812,812,0,0
2/3/2022,T Nagar,RD,Mobile App,SME,1,0,21,321.12,463133.41,0,630,630,0,0
2/3/2022,T Nagar,Loan,Internet Banking,SME,3,1,30,2531.73,183048.06,0,355,1065,5.24,25
2/3/2022,Anna Nagar,Savings,Internet Banking,Retail,1,1,23,1279.95,248009.84,0,806,806,0,50
2/3/2022,Anna Nagar,Current,Mobile App,Retail,4,0,21,1956.53,357193.73,0,730,2920,0,0
2/3/2022,Anna Nagar,FD,Branch Visit,Retail,4,0,25,1272.88,92510.22,0,665,2660,0,0
2/3/2022,Anna Nagar,RD,Internet Banking,Corporate,5,0,24,1487.64,455410.31,0,522,2610,0,0
2/3/2022,Anna Nagar,Loan,Internet Banking,Corporate,5,0,26,1265.1,136966.86,0,430,2150,5.23,0
2/3/2022,Velachery,Savings,Mobile App,SME,4,0,26,594.02,40211.96,0,718,2872,0,0
2/3/2022,Velachery,Current,Branch Visit,Retail,4,2,27,1093.12,280471.98,0,924,3696,0,40
2/3/2022,Velachery,FD,Mobile App,SME,4,1,27,1105.82,252325.55,0,639,2556,0,20
2/3/2022,Velachery,RD,Internet Banking,SME,3,0,27,1251.09,215147.69,1,298,894,0,0
2/3/2022,Velachery,Loan,Mobile App,Retail,2,0,37,1308.9,166661.88,0,572,1144,3.49,0
2/3/2022,Adyar,Savings,Internet Banking,SME,4,0,27,1249.43,303386,0,595,2380,0,0
2/3/2022,Adyar,Current,Internet Banking,SME,4,2,29,2709.48,232622.57,0,629,2516,0,40
2/3/2022,Adyar,FD,Mobile App,SME,2,0,20,1156.44,170254.24,0,929,1858,0,0
2/3/2022,Adyar,RD,Internet Banking,Retail,6,1,23,1099.71,268025.55,1,771,4626,0,14.29
2/3/2022,Adyar,Loan,Internet Banking,Retail,2,0,18,508.77,95150.18,0,210,420,3.62,0
2/3/2022,Tambaram,Savings,Mobile App,SME,7,2,16,1088.06,493994.07,0,130,910,0,25
2/3/2022,Tambaram,Current,Branch Visit,SME,6,1,21,1057.96,11601.7,0,392,2352,0,14.29
2/3/2022,Tambaram,FD,Branch Visit,Corporate,6,1,29,1995.92,411957.56,0,425,2550,0,14.29
2/3/2022,Tambaram,RD,Mobile App,Retail,8,4,22,1883.09,32667.09,0,676,5408,0,44.44
2/3/2022,Tambaram,Loan,Branch Visit,Retail,2,0,21,1315.28,291732.03,0,425,850,4.79,0
2/3/2022,Guindy,Savings,Internet Banking,Corporate,6,2,24,1110.65,78895.87,0,169,1014,0,28.57
2/3/2022,Guindy,Current,Internet Banking,Retail,5,1,22,486.12,170173.21,0,453,2265,0,16.67
2/3/2022,Guindy,FD,Branch Visit,Corporate,3,0,24,247.67,498039.54,0,790,2370,0,0
2/3/2022,Guindy,RD,Branch Visit,Corporate,3,1,27,2633.17,94030.16,0,930,2790,0,25
2/3/2022,Guindy,Loan,Mobile App,SME,4,2,31,1987.56,102140.37,0,608,2432,5.26,40
2/3/2022,Nungambakkam,Savings,Internet Banking,SME,0,0,28,1468.42,445631.12,0,191,0,0,0
2/3/2022,Nungambakkam,Current,Mobile App,Corporate,5,1,24,830.3,209708.03,1,388,1940,0,16.67
2/3/2022,Nungambakkam,FD,Internet Banking,Retail,4,1,17,1345.78,314555.62,0,561,2244,0,20
2/3/2022,Nungambakkam,RD,Mobile App,Corporate,3,0,21,2060.41,320718.86,0,745,2235,0,0
2/3/2022,Nungambakkam,Loan,Internet Banking,Retail,5,0,20,579.66,50338.17,1,617,3085,3.88,0
2/4/2022,T Nagar,Savings,Mobile App,Retail,2,0,30,810.2,340217.27,2,483,966,0,0
2/4/2022,T Nagar,Current,Internet Banking,SME,1,1,22,666.26,207098.61,1,420,420,0,50
2/4/2022,T Nagar,FD,Internet Banking,Retail,3,2,22,1970.78,417588.94,0,726,2178,0,50
2/4/2022,T Nagar,RD,Branch Visit,SME,4,2,26,2530.22,198666.09,0,897,3588,0,40
2/4/2022,T Nagar,Loan,Internet Banking,Retail,2,1,21,1207.04,98737.12,0,831,1662,1.29,33.33
2/4/2022,Anna Nagar,Savings,Branch Visit,Corporate,0,0,24,1131.98,445787.85,0,950,0,0,0
2/4/2022,Anna Nagar,Current,Mobile App,Retail,3,2,30,1750.76,367017.83,0,952,2856,0,50
2/4/2022,Anna Nagar,FD,Branch Visit,SME,1,0,26,2058.76,241713.52,2,750,750,0,0
2/4/2022,Anna Nagar,RD,Internet Banking,Retail,5,3,18,1209.3,281350.19,0,668,3340,0,50
2/4/2022,Anna Nagar,Loan,Internet Banking,Corporate,3,2,27,1635.98,317188.85,0,653,1959,4.66,50
2/4/2022,Velachery,Savings,Branch Visit,SME,3,1,24,758.36,305435.75,1,896,2688,0,25
2/4/2022,Velachery,Current,Mobile App,Corporate,0,0,18,1053.33,431833.98,0,671,0,0,0
2/4/2022,Velachery,FD,Internet Banking,Retail,3,0,27,1550.86,319569.31,0,331,993,0,0
2/4/2022,Velachery,RD,Internet Banking,Corporate,3,2,31,1640.44,228836.75,1,682,2046,0,50
2/4/2022,Velachery,Loan,Mobile App,SME,4,1,19,974.02,157679.95,0,148,592,0.56,20
2/4/2022,Adyar,Savings,Internet Banking,Retail,5,1,17,829.68,70456.47,1,455,2275,0,16.67
2/4/2022,Adyar,Current,Mobile App,Retail,6,1,23,1101.96,191925.7,0,660,3960,0,14.29
2/4/2022,Adyar,FD,Branch Visit,Retail,3,0,31,1195.04,11744.63,0,103,309,0,0
2/4/2022,Adyar,RD,Mobile App,Corporate,2,2,23,969.84,385175.06,1,820,1640,0,66.67
2/4/2022,Adyar,Loan,Mobile App,SME,2,0,26,534.29,400064.04,1,479,958,1.98,0
2/4/2022,Tambaram,Savings,Branch Visit,Corporate,2,0,29,1929.27,462087.62,0,267,534,0,0
2/4/2022,Tambaram,Current,Mobile App,Retail,3,2,32,1207.28,329856.04,2,579,1737,0,50
2/4/2022,Tambaram,FD,Internet Banking,Corporate,1,1,31,916.47,266630.2,1,622,622,0,50
2/4/2022,Tambaram,RD,Branch Visit,Corporate,4,1,32,2681.51,75810.96,0,920,3680,0,20
2/4/2022,Tambaram,Loan,Internet Banking,SME,1,0,22,1638.76,402123.01,0,718,718,4.26,0
2/4/2022,Guindy,Savings,Mobile App,Retail,3,1,26,599.61,438035.92,2,676,2028,0,25
2/4/2022,Guindy,Current,Mobile App,SME,3,0,26,2104.34,228439.62,0,806,2418,0,0
2/4/2022,Guindy,FD,Branch Visit,SME,5,0,18,942.47,277693.1,0,499,2495,0,0
2/4/2022,Guindy,RD,Internet Banking,Retail,5,1,36,2687.59,306271.15,0,441,2205,0,16.67
2/4/2022,Guindy,Loan,Internet Banking,Retail,5,0,20,568.16,423798.28,0,498,2490,0.8,0
2/4/2022,Nungambakkam,Savings,Internet Banking,Retail,5,0,26,491.78,266859.37,0,156,780,0,0
2/4/2022,Nungambakkam,Current,Mobile App,SME,5,0,32,2830.12,91578.07,0,543,2715,0,0
2/4/2022,Nungambakkam,FD,Internet Banking,Corporate,5,1,15,1199.53,148312.75,1,222,1110,0,16.67
2/4/2022,Nungambakkam,RD,Mobile App,Retail,2,0,36,2789.08,489355.95,0,733,1466,0,0
2/4/2022,Nungambakkam,Loan,Internet Banking,Corporate,5,2,29,1426.17,159086.26,0,992,4960,1.81,33.33
2/5/2022,T Nagar,Savings,Branch Visit,Corporate,1,0,26,629.64,345598.19,1,443,443,0,0
2/5/2022,T Nagar,Current,Mobile App,Retail,4,2,25,447.03,313761.72,1,984,3936,0,40
2/5/2022,T Nagar,FD,Branch Visit,Retail,1,0,25,2395.18,331248.23,0,943,943,0,0
2/5/2022,T Nagar,RD,Branch Visit,Retail,2,2,18,1699.47,95680.11,0,777,1554,0,66.67
2/5/2022,T Nagar,Loan,Branch Visit,Retail,1,1,18,1359.23,214658.02,0,224,224,0.38,50
2/5/2022,Anna Nagar,Savings,Mobile App,SME,3,0,26,1154.21,187399.88,0,939,2817,0,0
2/5/2022,Anna Nagar,Current,Mobile App,SME,3,0,20,1331.56,459047.62,0,502,1506,0,0
2/5/2022,Anna Nagar,FD,Mobile App,Corporate,2,0,19,1464.71,375136.59,1,618,1236,0,0
2/5/2022,Anna Nagar,RD,Mobile App,Retail,1,0,26,1701.98,150652.96,0,112,112,0,0
2/5/2022,Anna Nagar,Loan,Internet Banking,Corporate,8,0,33,3239.78,40788.73,0,817,6536,5.29,0
2/5/2022,Velachery,Savings,Mobile App,Corporate,4,2,33,2171.16,406207.96,1,350,1400,0,40
2/5/2022,Velachery,Current,Mobile App,Retail,1,0,21,1504.85,211843.6,2,949,949,0,0
2/5/2022,Velachery,FD,Internet Banking,Corporate,4,1,20,599.13,281898.13,0,783,3132,0,20
2/5/2022,Velachery,RD,Mobile App,SME,3,1,27,2211.36,321535.37,1,315,945,0,25
2/5/2022,Velachery,Loan,Mobile App,Corporate,1,0,25,264.29,482071.18,1,268,268,5.26,0
2/5/2022,Adyar,Savings,Branch Visit,Retail,4,0,25,1346.03,111969.73,0,799,3196,0,0
2/5/2022,Adyar,Current,Branch Visit,SME,1,0,20,494.47,283485.91,0,216,216,0,0
2/5/2022,Adyar,FD,Branch Visit,SME,5,1,35,2293.92,170790.4,1,937,4685,0,16.67
2/5/2022,Adyar,RD,Internet Banking,Corporate,5,2,26,1027.55,294992.84,0,271,1355,0,33.33
2/5/2022,Adyar,Loan,Internet Banking,Corporate,4,1,18,1244.64,390894.74,1,291,1164,3.22,20
2/5/2022,Tambaram,Savings,Mobile App,SME,2,1,29,2264.54,460473.21,0,283,566,0,33.33
2/5/2022,Tambaram,Current,Branch Visit,SME,3,0,25,1140.7,214590.78,0,554,1662,0,0
2/5/2022,Tambaram,FD,Internet Banking,Corporate,4,0,21,736.3,84765.5,0,669,2676,0,0
2/5/2022,Tambaram,RD,Branch Visit,SME,3,2,22,1909.37,41164.78,1,197,591,0,50
2/5/2022,Tambaram,Loan,Internet Banking,Retail,1,0,24,282.05,261602.17,0,486,486,0.09,0
2/5/2022,Guindy,Savings,Internet Banking,Retail,4,1,23,815.68,27527.33,0,377,1508,0,20
2/5/2022,Guindy,Current,Branch Visit,SME,3,0,27,412.83,220877.96,0,646,1938,0,0
2/5/2022,Guindy,FD,Branch Visit,Corporate,3,1,31,395.07,488136.72,1,279,837,0,25
2/5/2022,Guindy,RD,Internet Banking,Retail,5,1,30,1848.89,234214.88,1,141,705,0,16.67
2/5/2022,Guindy,Loan,Branch Visit,Retail,2,0,28,1930.27,314210.94,0,547,1094,2.47,0
2/5/2022,Nungambakkam,Savings,Branch Visit,SME,1,0,38,2157.31,115243.6,0,148,148,0,0
2/5/2022,Nungambakkam,Current,Internet Banking,Corporate,3,0,19,1088.46,372065.16,0,433,1299,0,0
2/5/2022,Nungambakkam,FD,Mobile App,SME,4,1,23,2297.73,466204.08,0,767,3068,0,20
2/5/2022,Nungambakkam,RD,Mobile App,Corporate,1,1,20,1829.01,343369.78,2,974,974,0,50
2/5/2022,Nungambakkam,Loan,Internet Banking,SME,2,0,28,2380.43,137598.82,0,112,224,3.89,0
2/6/2022,T Nagar,Savings,Mobile App,Retail,3,1,22,533.6,273532.56,0,759,2277,0,25
2/6/2022,T Nagar,Current,Internet Banking,Corporate,7,1,32,2189.67,308764.91,0,728,5096,0,12.5
2/6/2022,T Nagar,FD,Mobile App,Retail,5,0,25,1217.07,139956.91,0,525,2625,0,0
2/6/2022,T Nagar,RD,Mobile App,Corporate,8,0,20,397.66,367027.54,0,609,4872,0,0
2/6/2022,T Nagar,Loan,Mobile App,Corporate,6,4,20,1114.54,300624.16,1,352,2112,1.53,57.14
2/6/2022,Anna Nagar,Savings,Mobile App,Corporate,5,0,21,1042.84,75777.22,1,239,1195,0,0
2/6/2022,Anna Nagar,Current,Mobile App,SME,3,0,26,1870.05,215131.13,0,980,2940,0,0
2/6/2022,Anna Nagar,FD,Branch Visit,SME,3,0,28,1344.41,85967.41,0,676,2028,0,0
2/6/2022,Anna Nagar,RD,Internet Banking,SME,7,3,18,427.72,177033.81,0,993,6951,0,37.5
2/6/2022,Anna Nagar,Loan,Internet Banking,Corporate,2,0,26,839.09,468764.56,0,359,718,4.94,0
2/6/2022,Velachery,Savings,Mobile App,SME,5,1,15,828.26,127903.57,0,606,3030,0,16.67
2/6/2022,Velachery,Current,Mobile App,Retail,7,2,31,2163,361191.61,0,815,5705,0,25
2/6/2022,Velachery,FD,Mobile App,Retail,3,1,28,1352.05,354116.07,0,371,1113,0,25
2/6/2022,Velachery,RD,Branch Visit,Corporate,3,1,21,1690.88,230122.06,0,872,2616,0,25
2/6/2022,Velachery,Loan,Branch Visit,Corporate,1,0,27,2455.53,368283.91,0,475,475,2.33,0
2/6/2022,Adyar,Savings,Internet Banking,Retail,1,0,25,2116.85,65143.9,0,469,469,0,0
2/6/2022,Adyar,Current,Branch Visit,SME,5,0,26,2332.21,212519.51,0,703,3515,0,0
2/6/2022,Adyar,FD,Branch Visit,Corporate,3,1,19,1560.33,359582.34,1,104,312,0,25
2/6/2022,Adyar,RD,Mobile App,Retail,0,0,25,845.07,134234.03,1,466,0,0,0
2/6/2022,Adyar,Loan,Branch Visit,Corporate,2,0,27,2665.91,487398.15,1,459,918,4.9,0
2/6/2022,Tambaram,Savings,Mobile App,Corporate,4,2,25,2359.72,122825.62,0,476,1904,0,40
2/6/2022,Tambaram,Current,Internet Banking,Corporate,4,0,24,1512.73,177479.67,1,118,472,0,0
2/6/2022,Tambaram,FD,Mobile App,Retail,5,0,26,1362.32,350367.23,0,687,3435,0,0
2/6/2022,Tambaram,RD,Mobile App,Retail,2,0,23,1825.07,375113.66,1,478,956,0,0
2/6/2022,Tambaram,Loan,Internet Banking,SME,4,1,27,1558.19,295336.52,0,898,3592,5.84,20
2/6/2022,Guindy,Savings,Branch Visit,SME,4,0,27,2089.84,296105.61,0,616,2464,0,0
2/6/2022,Guindy,Current,Mobile App,SME,3,0,28,2004.97,300482.23,0,480,1440,0,0
2/6/2022,Guindy,FD,Branch Visit,SME,2,1,27,1113.79,312709.98,0,450,900,0,33.33
2/6/2022,Guindy,RD,Branch Visit,Corporate,2,0,20,940.87,374007.04,1,734,1468,0,0
2/6/2022,Guindy,Loan,Internet Banking,SME,3,0,26,2227.14,484814.78,2,747,2241,4.73,0
2/6/2022,Nungambakkam,Savings,Internet Banking,SME,4,0,23,1114.64,227988.84,0,722,2888,0,0
2/6/2022,Nungambakkam,Current,Branch Visit,Retail,5,0,22,1306.57,386264.37,0,699,3495,0,0
2/6/2022,Nungambakkam,FD,Mobile App,SME,1,0,17,1592.46,243573.97,1,706,706,0,0
2/6/2022,Nungambakkam,RD,Branch Visit,Retail,4,0,19,1134.64,415499.29,0,999,3996,0,0
2/6/2022,Nungambakkam,Loan,Internet Banking,Retail,2,2,21,1743.59,431064.34,0,281,562,0.45,66.67
2/7/2022,T Nagar,Savings,Mobile App,Retail,5,0,25,1300.4,205368.67,0,507,2535,0,0
2/7/2022,T Nagar,Current,Internet Banking,Corporate,4,1,26,2017.97,353404.73,1,687,2748,0,20
2/7/2022,T Nagar,FD,Branch Visit,SME,3,2,23,563.04,418475.68,0,412,1236,0,50
2/7/2022,T Nagar,RD,Branch Visit,Retail,2,2,22,2118.38,308569.44,1,575,1150,0,66.67
2/7/2022,T Nagar,Loan,Internet Banking,SME,3,1,23,1200.82,62525.59,0,925,2775,3.95,25
2/7/2022,Anna Nagar,Savings,Branch Visit,Corporate,4,0,25,730.53,385364.42,0,355,1420,0,0
2/7/2022,Anna Nagar,Current,Internet Banking,Corporate,3,1,21,637.87,350293.43,0,519,1557,0,25
2/7/2022,Anna Nagar,FD,Branch Visit,Corporate,4,1,24,2125.48,436875.35,0,495,1980,0,20
2/7/2022,Anna Nagar,RD,Branch Visit,Corporate,4,0,32,3120.68,152553.12,0,950,3800,0,0
2/7/2022,Anna Nagar,Loan,Mobile App,Corporate,2,0,23,1294.48,117299.62,1,178,356,0.75,0
2/7/2022,Velachery,Savings,Internet Banking,Retail,1,0,30,545.35,153366.23,0,755,755,0,0
2/7/2022,Velachery,Current,Mobile App,SME,2,0,17,1646.59,55586.21,0,936,1872,0,0
2/7/2022,Velachery,FD,Internet Banking,Corporate,3,1,33,850.32,63048.6,0,997,2991,0,25
2/7/2022,Velachery,RD,Mobile App,SME,4,0,27,1465.89,418086.72,2,702,2808,0,0
2/7/2022,Velachery,Loan,Branch Visit,Corporate,0,0,23,1231.95,499612.13,0,798,0,5.22,0
2/7/2022,Adyar,Savings,Mobile App,SME,1,0,27,1205.05,414453.52,0,848,848,0,0
2/7/2022,Adyar,Current,Internet Banking,SME,4,0,24,2062.14,459953.35,0,547,2188,0,0
2/7/2022,Adyar,FD,Internet Banking,Corporate,2,0,33,2537.45,396506.63,0,313,626,0,0
2/7/2022,Adyar,RD,Mobile App,Retail,3,0,25,604.43,272064.81,1,265,795,0,0
2/7/2022,Adyar,Loan,Internet Banking,Retail,6,0,25,1563.2,11613.41,0,928,5568,4.01,0
2/7/2022,Tambaram,Savings,Internet Banking,Retail,3,2,19,554.6,211769.09,1,671,2013,0,50
2/7/2022,Tambaram,Current,Internet Banking,Retail,3,2,17,1024.39,40647.93,0,352,1056,0,50
2/7/2022,Tambaram,FD,Mobile App,Retail,1,1,24,378.31,280556.55,1,976,976,0,50
2/7/2022,Tambaram,RD,Branch Visit,SME,5,1,27,564.11,117408.54,2,525,2625,0,16.67
2/7/2022,Tambaram,Loan,Internet Banking,Corporate,3,0,20,1405.19,324027.38,0,442,1326,4.47,0
2/7/2022,Guindy,Savings,Branch Visit,Corporate,4,2,25,1084.14,241283.99,0,317,1268,0,40
2/7/2022,Guindy,Current,Mobile App,SME,2,0,26,2042.67,257747.03,1,269,538,0,0
2/7/2022,Guindy,FD,Mobile App,Corporate,3,0,21,572.77,10876.52,0,265,795,0,0
2/7/2022,Guindy,RD,Internet Banking,Corporate,3,0,24,396.19,211879.36,0,197,591,0,0
2/7/2022,Guindy,Loan,Branch Visit,Retail,4,0,20,1434.22,118780.44,0,616,2464,3.67,0
2/7/2022,Nungambakkam,Savings,Internet Banking,SME,2,0,17,1145.15,365970.94,1,526,1052,0,0
2/7/2022,Nungambakkam,Current,Branch Visit,SME,5,1,30,1774.11,391217.93,0,743,3715,0,16.67
2/7/2022,Nungambakkam,FD,Branch Visit,Retail,4,0,30,1378.47,347798.29,0,353,1412,0,0
2/7/2022,Nungambakkam,RD,Branch Visit,Retail,2,1,22,1070.76,440949.83,0,483,966,0,33.33
2/7/2022,Nungambakkam,Loan,Internet Banking,SME,1,0,23,2051.77,128963.16,0,401,401,4.97,0
2/8/2022,T Nagar,Savings,Mobile App,SME,2,0,30,2338.47,318146.9,2,542,1084,0,0
2/8/2022,T Nagar,Current,Branch Visit,SME,3,0,28,503.93,352203.75,0,467,1401,0,0
2/8/2022,T Nagar,FD,Branch Visit,SME,1,0,26,326.78,345478.39,0,855,855,0,0
2/8/2022,T Nagar,RD,Branch Visit,SME,5,0,26,755.65,196987.57,1,651,3255,0,0
2/8/2022,T Nagar,Loan,Branch Visit,Retail,2,0,19,1064.43,92417.53,0,816,1632,5.01,0
2/8/2022,Anna Nagar,Savings,Branch Visit,Corporate,4,2,19,1140.27,139347.38,0,453,1812,0,40
2/8/2022,Anna Nagar,Current,Internet Banking,Retail,3,0,26,1606.48,335961.17,0,672,2016,0,0
2/8/2022,Anna Nagar,FD,Mobile App,SME,3,0,21,1514.12,212854.46,0,990,2970,0,0
2/8/2022,Anna Nagar,RD,Internet Banking,Retail,4,2,22,1680.27,485661.35,0,151,604,0,40
2/8/2022,Anna Nagar,Loan,Mobile App,Corporate,3,0,27,2102.23,245678.07,0,976,2928,4.02,0
2/8/2022,Velachery,Savings,Mobile App,Retail,4,2,20,544.84,417448.4,0,586,2344,0,40
2/8/2022,Velachery,Current,Branch Visit,Retail,2,1,30,1874.45,58966.93,0,660,1320,0,33.33
2/8/2022,Velachery,FD,Internet Banking,SME,3,1,26,1629.73,483698.31,0,561,1683,0,25
2/8/2022,Velachery,RD,Branch Visit,Retail,5,0,33,2373.85,202860.95,1,258,1290,0,0
2/8/2022,Velachery,Loan,Mobile App,SME,1,0,25,1130.39,428236.91,0,201,201,1.57,0
2/8/2022,Adyar,Savings,Mobile App,SME,2,1,31,2390.53,186323.58,1,453,906,0,33.33
2/8/2022,Adyar,Current,Mobile App,Retail,4,2,26,2483.85,405868.15,2,667,2668,0,40
2/8/2022,Adyar,FD,Branch Visit,Retail,4,2,22,1763.8,274878.08,0,668,2672,0,40
2/8/2022,Adyar,RD,Internet Banking,SME,3,0,21,1180.89,428994.09,1,970,2910,0,0
2/8/2022,Adyar,Loan,Branch Visit,Retail,2,0,29,931.53,419776.54,0,563,1126,1.07,0
2/8/2022,Tambaram,Savings,Mobile App,Retail,3,1,23,552.01,374650.14,0,973,2919,0,25
2/8/2022,Tambaram,Current,Mobile App,SME,2,0,24,1159.3,233684.58,0,599,1198,0,0
2/8/2022,Tambaram,FD,Branch Visit,Retail,3,0,31,2768,136271.04,0,359,1077,0,0
2/8/2022,Tambaram,RD,Branch Visit,SME,7,1,32,914.49,417430.8,0,714,4998,0,12.5
2/8/2022,Tambaram,Loan,Mobile App,Corporate,3,0,24,1256.9,114372.94,0,831,2493,2.7,0
2/8/2022,Guindy,Savings,Internet Banking,Retail,7,0,26,1072.13,251756.55,0,493,3451,0,0
2/8/2022,Guindy,Current,Internet Banking,Retail,3,2,21,234.21,375227.23,1,598,1794,0,50
2/8/2022,Guindy,FD,Internet Banking,Corporate,3,1,19,404.64,237478.7,0,955,2865,0,25
2/8/2022,Guindy,RD,Mobile App,Retail,3,1,25,1955.05,467087.68,1,462,1386,0,25
2/8/2022,Guindy,Loan,Internet Banking,SME,2,0,28,1926.21,291525.26,0,625,1250,2.43,0
2/8/2022,Nungambakkam,Savings,Internet Banking,Corporate,3,1,27,1077.79,255551.14,0,300,900,0,25
2/8/2022,Nungambakkam,Current,Internet Banking,Retail,5,1,27,1361.21,270328.94,0,859,4295,0,16.67
2/8/2022,Nungambakkam,FD,Mobile App,SME,4,0,17,698.52,129769.48,0,642,2568,0,0
2/8/2022,Nungambakkam,RD,Mobile App,SME,3,1,42,2787.32,212921.89,0,308,924,0,25
2/8/2022,Nungambakkam,Loan,Branch Visit,Corporate,4,2,17,802.15,407272.13,0,816,3264,5.3,40
2/9/2022,T Nagar,Savings,Branch Visit,Retail,1,0,26,985.19,132367.99,2,287,287,0,0
2/9/2022,T Nagar,Current,Mobile App,SME,2,1,28,2607.62,253417.16,0,145,290,0,33.33
2/9/2022,T Nagar,FD,Mobile App,SME,5,0,28,2374.45,265250.42,1,551,2755,0,0
2/9/2022,T Nagar,RD,Branch Visit,Retail,2,0,21,989.93,86068.81,0,901,1802,0,0
2/9/2022,T Nagar,Loan,Branch Visit,Retail,4,2,28,951.2,68293.05,2,720,2880,5.46,40
2/9/2022,Anna Nagar,Savings,Mobile App,SME,1,0,22,757.43,421945.8,1,334,334,0,0
2/9/2022,Anna Nagar,Current,Internet Banking,Corporate,3,1,25,2198.11,212971.34,0,433,1299,0,25
2/9/2022,Anna Nagar,FD,Mobile App,Retail,4,1,18,1423.96,466234.6,0,255,1020,0,20
2/9/2022,Anna Nagar,RD,Mobile App,SME,5,1,27,864.13,59562.99,0,626,3130,0,16.67
2/9/2022,Anna Nagar,Loan,Mobile App,Retail,4,1,19,1805.56,427035.62,0,813,3252,5.65,20
2/9/2022,Velachery,Savings,Branch Visit,Retail,3,1,28,442.65,250374.56,0,857,2571,0,25
2/9/2022,Velachery,Current,Mobile App,Retail,2,1,18,1213.48,431405.33,0,240,480,0,33.33
2/9/2022,Velachery,FD,Internet Banking,SME,4,1,25,1208.24,199686,0,534,2136,0,20
2/9/2022,Velachery,RD,Mobile App,Retail,2,0,25,1809.64,358989.68,0,896,1792,0,0
2/9/2022,Velachery,Loan,Branch Visit,Retail,2,2,18,794.95,36835.3,0,632,1264,1.73,66.67
2/9/2022,Adyar,Savings,Branch Visit,Corporate,3,0,30,1677.56,214686.29,0,442,1326,0,0
2/9/2022,Adyar,Current,Mobile App,Retail,5,2,20,950.91,207641.66,1,975,4875,0,33.33
2/9/2022,Adyar,FD,Mobile App,Retail,2,0,28,1355.38,363671.19,0,785,1570,0,0
2/9/2022,Adyar,RD,Internet Banking,Retail,2,1,26,1579.56,353188.68,0,339,678,0,33.33
2/9/2022,Adyar,Loan,Branch Visit,SME,4,1,15,373.61,82701.59,0,767,3068,2.92,20
2/9/2022,Tambaram,Savings,Mobile App,Retail,2,0,28,2448.62,266650.55,1,850,1700,0,0
2/9/2022,Tambaram,Current,Mobile App,Retail,2,0,28,2786.62,201079.86,1,120,240,0,0
2/9/2022,Tambaram,FD,Internet Banking,Retail,6,0,28,2539.32,260818.63,1,279,1674,0,0
2/9/2022,Tambaram,RD,Mobile App,Retail,1,0,29,912.08,312402.37,1,464,464,0,0
2/9/2022,Tambaram,Loan,Internet Banking,SME,3,0,24,308.06,455485.3,1,578,1734,0.03,0
2/9/2022,Guindy,Savings,Mobile App,SME,4,1,22,1208.65,405265.03,0,143,572,0,20
2/9/2022,Guindy,Current,Internet Banking,SME,4,0,21,1822.72,485327.8,1,779,3116,0,0
2/9/2022,Guindy,FD,Internet Banking,Retail,5,1,26,1508.14,469108.2,0,430,2150,0,16.67
2/9/2022,Guindy,RD,Branch Visit,Corporate,5,1,23,1873.75,187488.07,0,410,2050,0,16.67
2/9/2022,Guindy,Loan,Branch Visit,SME,2,0,37,1589.93,58181.1,0,184,368,1.03,0
2/9/2022,Nungambakkam,Savings,Mobile App,SME,2,0,28,1876.83,137710.36,0,772,1544,0,0
2/9/2022,Nungambakkam,Current,Internet Banking,SME,3,1,26,2140.65,221936.97,0,908,2724,0,25
2/9/2022,Nungambakkam,FD,Mobile App,SME,5,2,24,536.57,374237.9,3,168,840,0,33.33
2/9/2022,Nungambakkam,RD,Internet Banking,Corporate,2,0,32,795.86,91327.61,0,383,766,0,0
